doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2025.115342,Radioactive waste analysis and disposal following KSTAR device diverter upgrade,Hee-Soo. Kim; Young Seok Lee; Kaprai Park; Kwang-Woon Cho; Sung Ill Lee,2025,12,221,,115342,115342,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115342
10.1016/j.fusengdes.2025.115369,Machine learning based energy confinement time extrapolation via multi-tokamak database,Hyungkeun Nam; Jaemin Seo,2025,12,221,,115369,115369,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115369
10.1016/j.fusengdes.2025.115414,Multi-scale investigation into the irradiation hardening mechanism of reduced activation ferrite/martensitic (RAFM) steels under heavy ion irradiation,Yong Feng; Hang Xu; Tingping Hou; Xiangheng Xiao; Kaiming Wu,2025,12,221,,115414,115414,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115414
10.1016/j.fusengdes.2025.115412,Optimization of the Laval nozzle for supersonic molecular beam injection by numerical simulation,J.H. Qiao; B. Cao; Z.Y. He; W.K. Wang; J.S. Yuan; G.Z. Zuo,2025,12,221,,115412,115412,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115412
10.1016/j.fusengdes.2025.115356,Structural behavior of electrical post-insulators for the MITICA Beam Source Mock-Up SOFT 2024,B. Spolaore; S. Denizeau; G. Chitarin; M. Valente; A. Rizzolo; G. Berton; M. Dalla Benetta; N. De Rossi,2026,1,222,,115356,115356,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115356
10.1016/j.fusengdes.2025.115532,Fusion neutronics simulations with RMC: Key capabilities and techniques,Kok Yue Chan; Pengfei Shen; Zhaoyuan Liu; Songlin Liu; Zhe Chuan Tan; Yuanhao Gou; Shihang Jiang; Kan Wang,2026,1,222,,115532,115532,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115532
10.1016/j.fusengdes.2025.115478,Nuclear analyses in support of the water-cooled lithium lead breeding blanket design development: a prospective strategy to achieve the tritium self-sufficiency,F. Moro; P. Arena; G. Bongiovi; I. Catanzaro; S. Cesaroni; A. Colangeli; M. Damiano; A. Del Nevo; D. Flammini; N. Fonnesu; V. Imbriani; M. Lungaroni; P. Maccari; R. Mozzillo; S. Noce; A. Previti; R. Villari; Virginie Lombardi,2026,1,222,,115478,115478,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115478
10.1016/j.fusengdes.2025.115413,Development of a translation stage for beam studies in the negative ion source SPIDER,R. Agnello; M. Barbisan; L. Lotto; R. Pasqualotto; B. Zaniol; G. Serianni,2026,1,222,,115413,115413,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115413
10.1016/j.fusengdes.2025.115480,Neutron spectrometer based on a gas electron multiplier (GEM) detector for fusion reactors,M. Scholz; U. Wiącek; K. Drozdowicz; A. Jardin; U. Woźnicka; K. Król; A Kurowski; A. Kulińska; W. Dąbrowski; B. Łach; D. Mazon,2026,1,222,,115480,115480,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115480
10.1016/j.fusengdes.2025.115470,Defect structure evolution in early-stage neutron irradiated F82H and its model alloys at 363 K and 563K,Pinyao Wang; Shaosong Huang; Koichi Sato; Qiu Xu; Toshimasa Yoshiie,2026,1,222,,115470,115470,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115470
10.1016/j.fusengdes.2025.115498,Water hammer analysis of valve closure scenarios in the ITER CCWS-1 cooling loop,Francesco Maria Farinella; Giuseppe Agnello; Andrea Ciampichetti; Giovanni Dell’Orco; Pietro Alessandro Di Maio; Giuseppe Di Palma; Eugenio Vallone,2026,1,222,,115498,115498,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115498
10.1016/j.fusengdes.2025.115468,Design and analysis of a SF6 gas insulating HV-bushing for CRAFT NNBI,Yuchen Qu; Zhimin Liu; Caichao Jiang; Jianglong Wei; Bo Liu; Yuanlai Xie; Xu Wang,2026,1,222,,115468,115468,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115468
10.1016/j.fusengdes.2025.115523,Assessment of the Runaway Electrons induced damage to the Tokamak First Wall,L. Singh; M. De Bastiani; R. Bonifetto; F. Subba; D. Borgogno,2026,1,222,,115523,115523,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115523
10.1016/j.fusengdes.2025.115487,Blanket remote maintenance robot motion control based on nonlinear model predictive control and neural network,Dongyi Li; Huapeng Wu; Kun Lu; Yong Cheng; Heikki Handroos,2026,1,222,,115487,115487,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115487
10.1016/j.fusengdes.2025.115516,Predictive modelling of tritium breeding ratio (TBR) in EU DEMO WCLL blankets: OpenMC simulations and analytical insights,Maxime Chiletti; Noureddine Rebiai; Dahmane Mazed; Frédéric Gérardin,2026,1,222,,115516,115516,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115516
10.1016/j.fusengdes.2025.115544,Construction and preliminary discharge investigation of a proton-boron linear plasma device,Shuang Yang; Lei Li; Shangzhi Wu; Yanqing Wang; Yumin Wang; Haishan Zhou; Xiang Liu; Kaiming Feng; Minsheng Liu,2026,1,222,,115544,115544,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115544
10.1016/j.fusengdes.2025.115521,Influence of viscosity adjuster and its concentration on dip coating solution for Er2O3,Margi Jani; P A Rayjada,2026,1,222,,115521,115521,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115521
10.1016/j.fusengdes.2025.115316,Operational planning of magnetic confinement fusion power plants using a MIP unit-commitment model,Larissa Breuning; Anđelka Kerekeš; Alexander von Müller; Julia Gawlick; Soner Candas; Hartmut Zohm; Thomas Hamacher,2026,1,222,,115316,115316,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115316
10.1016/j.fusengdes.2025.115537,Preliminary calibration procedure for the Phase1 neutron and gamma-ray diagnostics of the Divertor Tokamak Test (DTT) facility,V. Anagnostopoulou; G. Gandolfo; F. Panza; A. Colangeli; D. Flammini; M. Angelone; M. Pillon; M. Gelfusa; D. Marocco,2026,1,222,,115537,115537,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115537
10.1016/j.fusengdes.2025.115453,Computational fluid dynamics Study with heat transfer inside the embedded cooling channels for prototype ion extractor grid-1 and comparison with experimental results,Tejendra Patel; Tapan Patel; M.R. Jana; U.K. Baruah,2026,1,222,,115453,115453,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115453
10.1016/j.fusengdes.2025.115416,Overview of university-class Tokamak TRUST: Preliminary characterization of plasma scenario and disruption studies,S. Carusotti; M. Scarpari; R. Lombroni; M. Notazio; L. Balbinot; F. Crisanti; P. Fanelli; G. Calabrò,2026,1,222,,115416,115416,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115416
