doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2016.04.010,Behavior of tungsten fiber-reinforced tungsten based on single fiber push-out study,B. Jasper; S. Schoenen; J. Du; T. Hoeschen; F. Koch; Ch. Linsmeier; R. Neu; J. Riesch; A. Terra; J.W. Coenen,2016,12,9,,416-421,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.010
10.1016/j.nme.2016.09.018,Influence of friction stir welding conditions on joinability of oxide dispersion strengthened steel / F82H ferritic/martensitic steel joint,Hisashi Serizawa; Masakazu Murakami; Yoshiaki Morisada; Hidetoshi Fujii; Shuhei Nogami; Takuya Nagasaka; Hiroyasu Tanigawa,2016,12,9,,367-371,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.018
10.1016/j.nme.2016.05.009,Microstructural defects in EUROFER 97 after different neutron irradiation conditions,Christian Dethloff; Ermile Gaganidze; Jarir Aktaa,2016,12,9,,471-475,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.009
10.1016/j.nme.2016.05.001,Erosion corrosion of CuCrZr specimens exposed for simulated ITER operational conditions,C. Obitz; J. Öijerholm; S. Wikman; E. Bratu,2016,12,9,,261-266,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.001
10.1016/j.nme.2016.02.003,High heat flux testing of first wall mock-ups with and without neutron irradiation,G. Pintsuk; B. Bellin; A. Gervash; J. Linke; N. Litunovsky; P. Lorenzetto,2016,12,9,,41-45,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.003
10.1016/j.nme.2016.04.002,"Effect of post-weld heat treatment on microstructure, hardness and low-temperature impact toughness of electron beam welds of NIFS-HEAT-2 and CEA-J57 heats of V–4Ti–4Cr alloy",V. Tsisar; T. Nagasaka; M. Le Flem; O. Yeliseyeva; J. Konys; T. Muroga,2016,12,9,,436-440,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.002
10.1016/j.nme.2016.08.021,Atomistic simulations of deuterium irradiation on iron-based alloys in future fusion reactors,E. Safi; J. Polvi; A. Lasa; K. Nordlund,2016,12,9,,571-575,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.021
10.1016/j.nme.2016.08.011,Behavior of a self-interstitial-atom type dislocation loop in the periphery of an edge dislocation in BCC-Fe,Sho Hayakawa; Taira Okita; Mitsuhiro Itakura; Masaatsu Aichi; Satoshi Fujita; Katsuyuki Suzuki,2016,12,9,,592-597,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.011
10.1016/j.nme.2016.10.011,Post mortem analysis of a tungsten coated tile from the outer divertor strike point region of ASDEX upgrade,E. Fortuna-Zalesna; M. Andrzejczuk; L. Ciupinski; K. Rozniatowski; K. Sugiyama; M. Mayer; K.J. Kurzydlowski,2016,12,9,,128-131,,journal-article,,https://doi.org/10.1016/j.nme.2016.10.011
10.1016/j.nme.2016.09.006,Arc erosion of full metal plasma facing components at the inner baffle region of ASDEX Upgrade,V. Rohde; M. Balden,2016,12,9,,36-39,,journal-article,,https://doi.org/10.1016/j.nme.2016.09.006
10.1016/j.nme.2016.08.012,Application of optical reflectivity measurements to diagnostics for plasma facing materials,M. Miyamoto; M. Yamamoto; T. Akiyama; N. Yoshida; M. Tokitani; A. Sagara,2016,12,9,,132-136,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.012
10.1016/j.nme.2016.08.004,Microstructure and mechanical property in heat affected zone (HAZ) in F82H jointed with SUS316L by fiber laser welding,S. Kano; A. Oba; H.L. Yang; Y. Matsukawa; Y. Satoh; H. Serizawa; H. Sakasegawa; H. Tanigawa; H. Abe,2016,12,9,,300-305,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.004
10.1016/j.nme.2016.11.028,"Comment on the nuclear materials and energy special issue on Fukushima Daiichi 5 years on—Impact, implications, and innovations",Philip D. Edmondson,2017,1,10,,17,,journal-article,,https://doi.org/10.1016/j.nme.2016.11.028
10.1016/j.nme.2016.12.031,The influence of annealing on yttrium oxide thin film deposited by reactive magnetron sputtering: Process and microstructure,Y. Mao; J. Engels; A. Houben; M. Rasinski; J. Steffens; A. Terra; Ch. Linsmeier; J.W. Coenen,2017,1,10,,1-8,,journal-article,,https://doi.org/10.1016/j.nme.2016.12.031
10.1016/j.nme.2017.03.038,Modelling fracture of aged graphite bricks under radiation and temperature,Atheer Hashim; Si Kyaw; Wei Sun,2017,5,11,,3-11,,journal-article,,https://doi.org/10.1016/j.nme.2017.03.038
10.1016/j.nme.2016.12.027,Deuterium retention in recrystallized tungsten irradiated with simultaneous deuterium–neon ion beams,T.J. Finlay; J.W. Davis; T. Schwarz-Selinger; Z. Siketić; A.A. Haasz,2017,8,12,,1288-1293,,journal-article,,https://doi.org/10.1016/j.nme.2016.12.027
10.1016/j.nme.2017.01.023,Observation of dust particles ejected from the tungsten surface by transient heat flux with small-angle scattering of cw laser light,L.N. Vyacheslavov; A.S. Arakcheev; A.V. Burdakov; I.V. Kandaurov; A.A. Kasatov; V.V. Kurkuchekov; K.I. Mekler; V.A. Popov; A.A. Shoshin; D.I. Skovorodin; Yu.A. Trunev; A.A. Vasilyev,2017,8,12,,494-498,,journal-article,,https://doi.org/10.1016/j.nme.2017.01.023
