doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/1741-4326/acbdab,Magnetic island formation and rotation braking induced by low-Z impurity penetration in an EAST plasma,Shiyong Zeng; Ping Zhu; Ruijie Zhou; Ming Xu,2023,3,63,4,046018,,journal-article,,https://doi.org/10.1088/1741-4326/acbdab
10.1088/1741-4326/acbdac,MHD simulation on magnetic compression of field reversed configurations with NIMROD,Y. Ma; P. Zhu; B. Rao; H. Li,2023,3,63,4,046017,,journal-article,,https://doi.org/10.1088/1741-4326/acbdac
10.1088/1741-4326/acbdad,3D simulation of orbit loss and heat load on limiters of ICRF-NBI synergy induced fast ions on EAST,Y. Zheng; W. Zhang; G. Li; L. Yin; B. Hao,2023,3,63,4,046016,,journal-article,,https://doi.org/10.1088/1741-4326/acbdad
10.1088/1741-4326/acbce5,Edge turbulence transport during ELM suppression with n = 4 resonant magnetic perturbation on EAST,S.C. Liu; Y. Liang; L.T. Li; T.F. Tang; X.H. Wu; N. Yan; T.H. Shi; G.S. Li; K.X. Ye; L.Y. Meng; R. Ding; Y. Sun; M. Jia; Q. Ma; Q. Zang; X. Li; S.X. Wang; M.R. Wang; H.L. Zhao; J.L. Wei; T. Zhang; Y.F. Jin; L. Liao; W.Y. Wei; Y. Li; R. Chen; G.H. Hu; N. Zhao; X.J. Liu; T.F. Ming; X. Han; W.B. Zhang; L. Wang; J.P. Qian; L. Zeng; G.Q. Li; G.S. Xu; X.Z. Gong; X. Gao,2023,3,63,4,042003,,journal-article,,https://doi.org/10.1088/1741-4326/acbce5
10.1088/1741-4326/acb44e,Instabilities and turbulence in stellarators from the perspective of global codes,E. Sánchez; A. Bañón Navarro; F. Wilms; M. Borchardt; R. Kleiber; F. Jenko,2023,3,63,4,046013,,journal-article,,https://doi.org/10.1088/1741-4326/acb44e
10.1088/1741-4326/acbc36,Enhancement of neoclassical impurity density up/down asymmetry and Pfirsch–Schlüter transport due to the plasma elongation in the tokamak plasmas,Chengkang Pan,2023,3,63,4,046021,,journal-article,,https://doi.org/10.1088/1741-4326/acbc36
10.1088/1741-4326/acbec5,"Visualization of fast ion phase-space flow in plasmas well-below, near and well-above Alfvén eigenmode stability threshold in tokamak",X.D. Du; W.W. Heidbrink; M.A. Van Zeeland; J. Gonzalez-Martin; M.E. Austin; Z. Yan; G.R. McKee,2023,3,63,4,046020,,journal-article,,https://doi.org/10.1088/1741-4326/acbec5
10.1088/1741-4326/acb9a5,Tritium distributions in castellated structures of Be limiter tiles from JET-ITER-like wall experiments,S. Lee; Y. Hatano; S. Masuzaki; Y. Oya; M. Tokitani; M. Yajima; T. Otsuka; N. Ashikawa; Y. Torikai; N. Asakura; H. Nakamura; H. Kurotaki; T. Hayashi; T. Nozawa; A.M. Ito; J. Likonen; A. Widdowson; M. Rubel,2023,3,63,4,046023,,journal-article,,https://doi.org/10.1088/1741-4326/acb9a5
10.1088/1741-4326/acbe0e,"Time-dependent SOLPS-ITER simulations of the tokamak plasma boundary for model predictive control using SINDy
                  <sup>*</sup>",J.D. Lore; S. De Pascuale; P. Laiu; B. Russo; J.-S. Park; J.M. Park; S.L. Brunton; J.N. Kutz; A.A. Kaptanoglu,2023,3,63,4,046015,,journal-article,,https://doi.org/10.1088/1741-4326/acbe0e
10.1088/1741-4326/acbec9,Plasma heating by electron cyclotron wave and the temperature effects on lower hybrid current drive on EAST,M.H. Li; H.D. Xu; X.J. Wang; M. Wang; B.J. Ding; C.B. Wu; G.H. Yan; L. Liu; L.M. Zhao; Z.G. Wu; W.Y. Xu; D.J. Wu; L.Y. Zhang; Y.Y. Tang; H. Li; G.M. Wallace; S.G. Baek; P.T. Bonoli; Q. Zang; S.Y. Lin; L.Y. Meng; H.L. Zhao; L.Q. Xu; M.R. Wang; X.J. Zhang; J. Huang; J.P. Qian; X.Z. Gong,2023,3,63,4,046019,,journal-article,,https://doi.org/10.1088/1741-4326/acbec9
10.1088/1741-4326/acbc34,A comparison of the influence of plasmoid-drift mechanisms on plasma fuelling by cryogenic pellets in ITER and Wendelstein 7-X,N. Panadero; F. Koechl; A.R. Polevoi; J. Baldzuhn; C.D. Beidler; P.T. Lang; A. Loarte; A. Matsuyama; K.J. McCarthy; B. Pégourié; Y. Turkin,2023,3,63,4,046022,,journal-article,,https://doi.org/10.1088/1741-4326/acbc34
10.1088/1741-4326/acbb8c,"Isotope effects on intrinsic rotation in hydrogen, deuterium and tritium plasmas",M.F.F. Nave; E. Delabie; J. Ferreira; J. Garcia; D. King; M. Lennholm; B. Lomanowski; F. Parra; P.R. Fernandez; J. Bernardo; M. Baruzzo; M. Barnes; F. Casson; J.C. Hillesheim; A. Hubber; E. Joffrin; A. Kappatou; C.F. Maggi; A. Mauriya; L. Meneses; M. Romanelli; F. Salzedas,2023,3,63,4,044002,,journal-article,,https://doi.org/10.1088/1741-4326/acbb8c
