title,authors,date,doi,url,article_type,open_access,description
Intrinsic attraction driving the high temperature performance of additively manufactured aluminum alloys,Yueting Wang; Chengzhe Yu; Ruidi Li,2026-04-07,10.1038/s41467-026-71390-3,https://www.nature.com/articles/s41467-026-71390-3,,Yes,"This study introduces an intrinsic attraction strategy to enhance the high-temperature performance of additively manufactured aluminum alloys. By confining atomic defects and stabilizing precipitates, the alloy retains 305 MPa at 300 °C with creep resistance up to 400 °C."
Bubble explosion induced melt pool instabilities in electron beam melting of aluminum alloy,Jiandong Yuan; Luis I. Escano; Lianyi Chen,2026-04-07,10.1038/s41467-026-71118-3,https://www.nature.com/articles/s41467-026-71118-3,,Yes,"In-situ high-speed synchrotron X-ray imaging quantifies bubble explosion dynamics during electron beam melting, observing process sensitive melt pool instabilities and defect formation."
Grain boundary segregation and solute drag in multicomponent alloys,Milad Taghizadeh; Malek Alkayyali; Fadi Abdeljawad,2026-04-04,10.1038/s41467-026-71062-2,https://www.nature.com/articles/s41467-026-71062-2,,Yes,Grain boundary solute drag in multicomponent alloys remains poorly understood. The authors introduce a theoretical framework revealing diverse solute drag behaviors arising from coupled interactions of multiple dopants with migrating boundaries.
Direct visualization of the existence of surface local chemical order in a high-entropy CoCrFeMnNi alloy,Lauren Kim; Prince Sharma; TeYu Chien,2026-03-28,10.1038/s41467-026-71170-z,https://www.nature.com/articles/s41467-026-71170-z,,Yes,The surface chemical ordering in high entropy alloys is revealed by the surface sensitive imaging tool - scanning tunneling microscopy – which is enabled by the subtle differences in the partial density of states among different elements.
Increasing fatigue resistance in ordered intermetallic alloys with multi-element symbiosis,Qian Li; Lijun Jing; Tao Yang,2026-03-18,10.1038/s41467-026-70838-w,https://www.nature.com/articles/s41467-026-70838-w,,Yes,"Leveraging multi-element symbiosis, protective interfacial nanolayers are engineered in an intermetallic alloy. This results in a high fatigue limit of ~1,100 MPa, far exceeding that of conventional intermetallic alloys."
Atomic-scale strain waves for stronger and more ductile lightweight steels,Qiankun Yang; Weisong Wu; Zhiming Li,2026-03-17,10.1038/s41467-026-70841-1,https://www.nature.com/articles/s41467-026-70841-1,,Yes,"High-strength lightweight steels are vital for saving energy and enhancing safety in engineering applications. Here, the authors tune atomic-scale strain waves in a steel alloy to expand dislocation storage capacity, significantly enhancing strength-ductility synergy."
Direct aluminium-alloy upcycling from entire end-of life vehicles,Patrick Krall; Irmgard Weißensteiner; Stefan Pogatscher,2026-02-13,10.1038/s41467-026-69492-z,https://www.nature.com/articles/s41467-026-69492-z,,Yes,"This study presents a process that upcycles mixed end-of-life vehicle scrap into aluminium alloys surpassing current automotive alloy performance. It operates without sorting or downcycling for circular, low-emission aluminium recovery."
A magnetically soft yet mechanically strong and ductile Ta free CoFeNi high entropy alloy with Al and Ti additions,Sudip Kumar Sarkar; Nachiket Keskar; Rajarshi Banerjee,2026-02-05,10.1038/s41467-026-68891-6,https://www.nature.com/articles/s41467-026-68891-6,,Yes,"High torque, high frequency, electrical motors require soft magnetic materials with&#xa0;low coercivity and high strength, often relying on rare earth elements like Ta&#xa0;in CoFeNi based alloys. Here, a processing pathway for two Ta-free CoFeNi-based alloys is described, with enhanced properties driven through hierarchical multiphase precipitation."
Tuning superelasticity in high entropy alloy via a hidden strain order,Quanfeng He; Shuai Ren; Yong Yang,2026-02-03,10.1038/s41467-026-69108-6,https://www.nature.com/articles/s41467-026-69108-6,,Yes,"Designing superelastic materials remains challenging. Here, the authors reveal that hidden atomic-scale strain order in a high-entropy alloy enables reversible switching between linear and nonlinear superelasticity through subtle composition tuning."
Dynamic plastic deformation delocalization in FCC solid solution metals,Dhruv Anjaria; Milan Heczko; J. C. Stinville,2026-02-02,10.1038/s41467-026-69046-3,https://www.nature.com/articles/s41467-026-69046-3,,Yes,"This work identifies a mechanism, termed dynamic plastic delocalization, that homogenizes deformation in FCC alloys, breaking the usual trade-off between monotonic strength and cyclic fatigue strength and enabling improved fatigue performance without loss of strength."
Fatigue resistant elastocaloric effect in TiNi via texture-precipitate synergy,Xu Li; Qianglong Liang; Xiangdong Ding,2026-01-29,10.1038/s41467-026-68835-0,https://www.nature.com/articles/s41467-026-68835-0,,Yes,"There is a need for shape memory alloys that exhibit both a large elastocaloric effect and fatigue resistance for practical, long-term solid-state cooling applications. Here authors fabricate a textured Ti49Ni51 alloy with high-density, epitaxially aligned Ti₄Ni₂O precipitates via controlled directional solidification, and characterize its microstructure and properties."
Increased electromagnetic interference shielding and load bearing with a three-dimensional pristine graphene@pyrocarbon skeleton in AZ91D,Yuan Ma; Lingjun Guo; Lehua Qi,2026-01-15,10.1038/s41467-025-68266-3,https://www.nature.com/articles/s41467-025-68266-3,,Yes,"This work proposes an innovative method of 3D skeleton preconstruction-infiltration filling to construct a 3D pristine graphene@pyrocarbon skeleton in AZ91D, improving electromagnetic interference shielding and load bearing of the composites."
Surface-energy-compensated fabrication of single-crystal alloy films with atomic-scale flatness,Jiaxin Shao; Sheng Li; Zhongfan Liu,2026-01-07,10.1038/s41467-025-68196-0,https://www.nature.com/articles/s41467-025-68196-0,,Yes,"Single-crystal alloy thin films (SATFs) are appealing for applications in crystal epitaxy, surface catalysis, and energy conversion. Here, the authors report a method to synthesize wafer-scale binary and ternary SATFs with sub-nanometer roughness, which can be used as substrates for the growth of high-quality graphene single crystals."
Breaking immiscibility barriers: ultrafast sintering of interlocked Cu-Fe-based composites,Shiji Shen; Zhenduo Wu; Chengwei Wang,2026-01-06,10.1038/s41467-025-68107-3,https://www.nature.com/articles/s41467-025-68107-3,,Yes,"Immiscibility limits the performance of positive mixing enthalpy alloys. Here, the authors apply ultrafast sintering and quenching to fabricate mechanically interlocked Cu-Fe composites with good strength and conductivity."
Harnessing strengthening-metastability synergy for extreme work hardening in additively manufactured titanium alloys,Xuliang Chen; Youneng Xie; Jian Lu,2026-01-05,10.1038/s41467-025-67683-8,https://www.nature.com/articles/s41467-025-67683-8,,Yes,"A new AM titanium alloy design tailors the metastability-strengthening synergy and achieves high yield strength with enhanced work hardening and ductility by leveraging a complete, sequential martensitic transformation pathway."
Nanoscale multi-gradient ordered architectures driven exceptional strength and ductility in low thermal expansion magnesium alloy,Yuhang Hai; Kaijie Gu; Bin Jiang,2025-12-19,10.1038/s41467-025-67684-7,https://www.nature.com/articles/s41467-025-67684-7,,Yes,"This work demonstrates that stress-coupled atomic ordering at nanoscale Mn–Al–B interfaces will convert brittle boundaries into energy-absorbing zones, explaining the unusual coexistence of high strength, ductility, and low thermal expansion in magnesium alloys."
Design of high-performance sustainable aluminum alloy series for laser additive manufacturing,Naoki Takata; Koki Minamihama; Masaki Kato,2025-12-15,10.1038/s41467-025-67281-8,https://www.nature.com/articles/s41467-025-67281-8,,Yes,This study presents a design strategy for aluminum-iron (Al-Fe)-based multi-elemental alloy series —a recycling-friendly Al alloy series that supports sustainable material flow— optimized for laser additive manufacturing technologies.
Thermally driven surface phase separation in intermetallic alloys,Shyam Bharatkumar Patel; Xiaobo Chen; Guangwen Zhou,2025-12-14,10.1038/s41467-025-67397-x,https://www.nature.com/articles/s41467-025-67397-x,,Yes,"Researchers uncover a bulk-to-surface mass exchange mechanism in β-NiAl that drives surface phase separation, forming Ni-rich γ′-Ni3Al precipitates. This reveals how thermal defect dynamics govern intermetallic stability under high-temperature conditions."
In-situ nano-reprecipitation enables superior cryogenic mechanical properties in a 3D printable medium-entropy alloy,Tiwen Lu; Xiyu Chen; Shan-Tung Tu,2025-12-12,10.1038/s41467-025-67279-2,https://www.nature.com/articles/s41467-025-67279-2,,Yes,A size-controlled composite powder feedstock design effectively enhanced the cryogenic strength and ductility of additively manufactured medium-entropy alloys through in-situ formation of hard and stiff reprecipitates.
High-throughput discovery of ultrahigh-temperature multi-principal element alloys by combinatorial additive manufacturing,Weiqi Wang; Jian Liu; Wen Chen,2025-12-08,10.1038/s41467-025-67301-7,https://www.nature.com/articles/s41467-025-67301-7,,Yes,A W-Re-Os refractory multi-principal element alloy is developed by high-throughput combinatorial additive manufacturing. This alloy exhibits outstanding mechanical properties and thermal stability over a wide range of temperatures up to 1400 °C.
Oxygen-mediated high uniform plasticity in α-β titanium alloys,Yahui Yang; Xiuxia Wang; Jianghua Shen,2025-12-02,10.1038/s41467-025-65851-4,https://www.nature.com/articles/s41467-025-65851-4,,Yes,"This work transforms oxygen from an embrittling contaminant into a key asset in titanium alloys, simultaneously overcoming the strength-ductility trade-off and oxygen embrittlement."
Tailoring precipitates for enhanced hydrogen trapping in aluminum alloys,Yucheng Ji; Xiaoqian Fu; Poulumi Dey,2025-12-02,10.1038/s41467-025-66998-w,https://www.nature.com/articles/s41467-025-66998-w,,Yes,"This manuscript integrates molecular dynamics with first-principles calculations to determine practical processing parameters for H-capturing (including metastable) precipitates in Al alloys, reducing embrittlement by 78%."
Quantification and prediction of solidification textures under additive manufacturing conditions,Mingwang Zhong; Adriana Eres-Castellanos; Alain Karma,2025-11-28,10.1038/s41467-025-66655-2,https://www.nature.com/articles/s41467-025-66655-2,,Yes,A statistical method to quantify crystallographic textures in aluminum alloys under additive manufacturing conditions is introduced. Experiments and simulations reveal interfacial energy anisotropy dominates texture selection and grain competition.
High-temperature strength in an additively manufactured Al-based superalloy with stable nanoscale eutectic cellular networks,Siming Ma; Zhe Chen; Jian Lu,2025-11-22,10.1038/s41467-025-66441-0,https://www.nature.com/articles/s41467-025-66441-0,,Yes,Metallic materials suffer severe strength degradation at elevated temperatures. The authors report exceptional high-temperature strength in an additive manufactured aluminum alloy with a thermally stable nanoscale eutectic cellular network.
Three-dimensional network of multi-fold twins enabled by geometrically necessary amorphous zones,Yajing Song; Shi Huang; Qian Yu,2025-11-22,10.1038/s41467-025-66378-4,https://www.nature.com/articles/s41467-025-66378-4,,Yes,"The construction of three-dimensional networks of multi-fold twins is limited by angular misfits in large crystals. Here, this study reveals the atomic-scale growth of such architectures in FeCoNiCuZn alloys, stabilized by amorphous zones at twin junctions."
Strength-plasticity synergy from ambient to high temperature via gradient-ordering in boride-reinforced WTaV medium-entropy alloy,Bo Sun; Bingjie Wang; Baolong Shen,2025-11-21,10.1038/s41467-025-66617-8,https://www.nature.com/articles/s41467-025-66617-8,,Yes,"Interfacial segregation of boron generates gradient-ordering and achieves improved mechanical performance across ambient temperature to 2073 K, providing a new pathway to overcome the strength-plasticity trade-off under extreme thermal conditions."
Achieving high strain hardening and strength in an additively manufactured titanium alloy,Huizhi Peng; Yuman Zhu; Aijun Huang,2025-11-20,10.1038/s41467-025-65033-2,https://www.nature.com/articles/s41467-025-65033-2,,Yes,"The authors employ a 3D printing technique to induce a triple-twinned martensitic microstructure in a commercial titanium alloy, achieving both high strength and enhanced strain hardening."
Transformation-mediated and relaxation-assisted macroscopic tensile plasticity with strain-hardening in metallic glass,Fan Hu; Qiang Luo; Baolong Shen,2025-11-19,10.1038/s41467-025-65120-4,https://www.nature.com/articles/s41467-025-65120-4,,Yes,"Metallic glasses can break ductility bottlenecks: 10% tensile plasticity with strain-hardening emerges from a synergy between relaxation-assisted and transformation-mediated deformation mechanisms, overcoming a long-standing challenge in metallic glasses."
Achieving electrochemical and mechanical stability in a lightweight titanium alloy,Jixun Zhang; Jianyang Zhang; Tao Yang,2025-11-12,10.1038/s41467-025-64875-0,https://www.nature.com/articles/s41467-025-64875-0,,Yes,Seawater corrosion can impact the lifespan and reliability of metallic materials for marine applications. This work develops a titanium alloy exhibiting active passivation behavior that ensures its electrochemical and mechanical stability in seawater-like environments.
Unveiling the mechanisms of strength–ductility synergy in an additively manufactured nanolamellar high-entropy alloy,Shubo Gao; Weiming Ji; Kun Zhou,2025-11-11,10.1038/s41467-025-64871-4,https://www.nature.com/articles/s41467-025-64871-4,,Yes,"Metals are often either strong or ductile, but rarely both. Here, the authors demonstrate how 3D printing integrates multiple mechanisms in a high-entropy alloy to achieve strength–ductility synergy."
Trigonometric gradient microstructures in additively manufactured single crystals enable strength-ductility synergy and programmable performance,Zixu Guo; Yang Li; Wentao Yan,2025-11-11,10.1038/s41467-025-64874-1,https://www.nature.com/articles/s41467-025-64874-1,,Yes,"This study shows that trigonometric gradient microstructures in 3D-printed single crystals can be used to program mechanical properties and overcome the strength-ductility trade-off, offering new design strategies for high-temperature materials."
Damascus-style hierarchical microstructures enable a strong and ductile medium-entropy alloy,Siwei Tang; Guangxiong Luo; Chaoping Liang,2025-10-31,10.1038/s41467-025-64058-x,https://www.nature.com/articles/s41467-025-64058-x,,Yes,"A Cu-Au-Ag medium-entropy alloy with Damascus-style hierarchical layers provides balanced strength–ductility combination, enabling greener and more mechanically reliable metallic materials for advanced electronic packaging."
Nonequilibrium chemical short-range order in metallic alloys,Mahmudul Islam; Killian Sheriff; Rodrigo Freitas,2025-10-08,10.1038/s41467-025-64733-z,https://www.nature.com/articles/s41467-025-64733-z,,Yes,"This study reveals that traditional manufacturing can create nonequilibrium short-range order in metallic alloys, offering an additional dimension for tailoring alloy properties beyond composition and microstructure."
Exploring the relative influence of atomic parameters on solid solution strengthening,P. H. F. Oliveira; C. L. G. P. Martins; F. G. Coury,2025-10-06,10.1038/s41467-025-63900-6,https://www.nature.com/articles/s41467-025-63900-6,,Yes,"Previous models explain solid-solution strengthening by differences in atomic volume and electronegativity of the constituent atoms. Here, the authors consider both factors simultaneously and identify atomic volume as the dominant factor for FCC alloys."
Secondary grain boundary dislocations alter segregation energy spectra,Xinren Chen; William Gonçalves; Dierk Raabe,2025-09-25,10.1038/s41467-025-64265-6,https://www.nature.com/articles/s41467-025-64265-6,,Yes,"3D correlative nanoscale tomography on an Fe-W alloy shows that topology requires secondary grain boundary dislocations which strongly control patterned solute segregation, reshaping segregation energy spectra and opening routes for advanced alloy design."
Activation entropy of dislocation glide in body-centered cubic metals from atomistic simulations,Arnaud Allera; Thomas D. Swinburne; David Rodney,2025-09-24,10.1038/s41467-025-62390-w,https://www.nature.com/articles/s41467-025-62390-w,,Yes,"The authors use atomistic calculations with machine-learned interatomic potentials to show that dislocation motion in metals like iron and tungsten involves a nearly constant activation entropy, challenging prior models and improving strength predictions."
Trifunctional local-range order oxygen structure enhanced strength-ductility and fatigue resistance in large-scale metastable titanium alloy,Yamei Mao; Qinyang Zhao; Yongqing Zhao,2025-08-04,10.1038/s41467-025-62646-5,https://www.nature.com/articles/s41467-025-62646-5,,Yes,"The authors demonstrate how interstitial oxygen can be used to tailor nanoscale structures in a Ti alloy, using a powder metallurgy technique, to prevent crack initiation and enhance strength."
Boron triggers grain boundary structural transformation in steel,Xuyang Zhou; Sourabh Kumar; Dierk Raabe,2025-07-28,10.1038/s41467-025-62264-1,https://www.nature.com/articles/s41467-025-62264-1,,Yes,"Combining atomic-scale imaging and density-functional-theory defect phase diagrams, this study shows that boron at steel grain boundaries rearranges iron atoms, triggers defect phase transformations, and greatly increases resistance to embrittlement."
An explicit integration approach for predicting the microstructures of multicomponent alloys,Takumi Morino; Machiko Ode; Shoichi Hirosawa,2025-07-15,10.1038/s41467-025-61246-7,https://www.nature.com/articles/s41467-025-61246-7,,Yes,"Although Gibbs energy databases have been developed for many alloy systems, their integration into the phase field method remains limited. Here, authors develop an explicit integration approach to predict the microstructures of multicomponent alloys."
Enhancing the strength and ductility of a medium entropy alloy through non-basal slip activation,Zhen Chen; Yang Chen; Guang Chen,2025-07-14,10.1038/s41467-025-61494-7,https://www.nature.com/articles/s41467-025-61494-7,,Yes,"The authors reveal the activation mechanism of non-basal slip systems in a medium entropy alloy, offering new insights for the design of advanced structural alloys with enhanced ductility and high strength."
Compositional criteria to predict columnar to equiaxed transitions in metal additive manufacturing,Ryan Brooke; Duyao Zhang; Mark Easton,2025-07-01,10.1038/s41467-025-60162-0,https://www.nature.com/articles/s41467-025-60162-0,,Yes,"The supercooling parameter, P, was found to be the best indicator of grain morphology of metallic alloys produced with high solidification velocities. This provides guidance for the design of new alloys for use with additive manufacturing."
Overcoming the trade-off between conductivity and strength in copper alloys through undercooling,Bowen Zhang; Pingda Xu; Fuping Dai,2025-05-29,10.1038/s41467-025-60346-8,https://www.nature.com/articles/s41467-025-60346-8,,Yes,"Copper alloys with high strength and conductivity are essential for modern industries. Here, the authors find an approach to enhance the conductivity of Cu-Be alloys by inducing spherical Be-rich clusters through deep undercooling."
